,fighter_name,height,weight
2691,Spencer Hearns,180.34,83.99000000000001
2692,Stanislav Nedkov,180.34,93.07000000000001
2693,Stefan Leko,187.96,97.61
2694,Stefan Sekulic,182.88,77.18
2695,Stefan Struve,210.82,120.31
2696,Stephan Bonnar,193.04,93.07000000000001
2697,Stephanie Webber,167.64000000000001,61.29
2698,Stephen Banaszak,182.88,65.83
2699,Stephen Bass,175.26,65.83
2700,Stephen Ledbetter,175.26,65.83
2701,Stephen Palling,162.56,64.922
2702,Stephen Regman,180.34,70.37
2703,Stephen Thompson,182.88,77.18
2704,Sterling Ford,177.8,70.37
2705,Steve Berger,180.34,77.18
2706,Steve Bosse,180.34,93.07000000000001
2707,Steve Bruno,177.8,77.18
2708,Steve Byrnes,182.88,77.18
2709,Steve Cantwell,187.96,83.99000000000001
2710,Steve Garcia,182.88,61.29
2711,Steve Hadsel,172.72,77.18
2712,Steve Jennum,177.8,97.61
2713,Steve Judson,180.34,104.42
2714,Steve Kennedy,180.34,77.18
2715,Steve Lopez,180.34,70.37
2716,Steve Mann,185.42,77.18
2717,Steve Mensing,180.34,83.99000000000001
2718,Steve Montgomery,193.04,83.99000000000001
2719,Steve Nelmark,182.88,108.96000000000001
2720,Steve Ramirez,170.18,56.75
2721,Steve Steinbeiss,190.5,83.99000000000001
2722,Steve Vigneault,177.8,83.99000000000001
2723,Steve White,180.34,79.45
2724,Steven Ciaccio,182.88,77.18
2725,Steven Graham,185.42,131.66
2726,Steven Nguyen,180.34,65.83
2727,Steven Peterson,177.8,65.83
2728,Steven Siler,180.34,65.83
2729,Stevie Lynch,177.8,77.18
2730,Stevie Ray,177.8,70.37
2731,Stipe Miocic,193.04,108.96000000000001
2732,Su Mudaerji,172.72,61.29
2733,Sultan Aliev,180.34,77.18
2734,Suman Mokhtarian,177.8,65.83
2735,Sung Bin Jo,182.88,65.83
2736,Syuri Kondo,162.56,52.21
2737,TJ Dillashaw,167.64000000000001,56.75
2738,TJ Grant,177.8,70.37
2739,TJ Hepburn,170.18,70.37
2740,TJ O'Brien,187.96,70.37
2741,TJ Waldburger,180.34,77.18
2742,Tadao Yasuda,193.04,140.74
2743,Tae Hyun Bang,175.26,70.37
2744,Tae Hyun Lee,198.12,133.93
2745,Tai Bowden,180.34,104.42
2746,Tai Tuivasa,187.96,119.85600000000001
2747,Taiei Kin,180.34,83.99000000000001
2748,Taila Santos,165.1,56.75
2749,Takafumi Otsuka,167.64000000000001,63.106
2750,Takahiro Oba,172.72,90.8
2751,Takanori Gomi,170.18,70.37
2752,Takashi Sato,177.8,77.18
2753,Takashi Sugiura,180.34,102.15
2754,Takayo Hashi,162.56,61.29
2755,Takayuki Okada,185.42,131.66
2756,Takenori Sato,177.8,77.18
2757,Takeshi Inoue,172.72,65.83
2758,Takeshi Yamazaki,172.72,63.106
2759,Takeya Mizugaki,170.18,61.29
2760,Talita Bernardo,162.56,61.29
2761,Talita Nogueira,177.8,65.83
2762,Tamdan McCrory,193.04,83.99000000000001
2763,Tanner Boser,187.96,117.132
2764,Tarec Saffiedine,177.8,77.18
2765,Tateki Matsuda,170.18,56.75
2766,Tatiana Suarez,165.1,52.21
2767,Tatsuya Iwasaki,175.26,93.07000000000001
2768,Tatsuya Kawajiri,170.18,65.83
2769,Tatsuya Mizuno,185.42,93.07000000000001
2770,Taylor Lapilus,167.64000000000001,61.29
2771,Taylor Roberts,180.34,77.18
2772,Te Edwards,172.72,70.37
2773,Tebaris Gordon,185.42,120.31
2774,Tecia Torres,154.94,52.21
2775,Tedd Williams,185.42,124.85000000000001
2776,Teemu Packalen,185.42,70.37
2777,Teila Tuli,182.88,195.22
2778,Terrion Ware,172.72,61.29
2779,Terry Etim,185.42,70.37
2780,Terry Martin,172.72,83.99000000000001
2781,Teruto Ishihara,170.18,61.29
2782,Thaddeus Luster,190.5,95.34
2783,Thales Leites,185.42,83.99000000000001
2784,Thanh Le,175.26,65.83
2785,Thiago Alves,175.26,77.18
2786,Thiago Moises,175.26,70.37
2787,Thiago Perpetuo,177.8,77.18
2788,Thiago Santos,187.96,93.07000000000001
2789,Thiago Silva,187.96,93.07000000000001
2790,Thiago Tavares,170.18,65.83
2791,Thibault Gouti,177.8,70.37
2792,Thomas Almeida,170.18,61.29
2793,Thomas Denny,177.8,77.18
2794,Thomas Diagne,185.42,69.916
2795,Thomas Gifford,185.42,70.37
2796,Thomas Longacre,175.26,65.83
2797,Thomas Ramirez,185.42,186.14000000000001
2798,Tiago Trator,175.26,65.83
2799,Tiequan Zhang,172.72,70.37
2800,Tiffany Masters,160.02,52.21
2801,Tiki Ghosn,177.8,77.18
2802,Tim Boetsch,182.88,83.99000000000001
2803,Tim Caron,185.42,83.99000000000001
2804,Tim Catalfo,180.34,106.69
2805,Tim Credeur,190.5,83.99000000000001
2806,Tim Elliott,170.18,61.29
2807,Tim Gorman,165.1,61.29
2808,Tim Hague,193.04,118.04
2809,Tim Johnson,190.5,120.31
2810,Tim Kennedy,180.34,83.99000000000001
2811,Tim Lajcik,185.42,102.15
2812,Tim McKenzie,182.88,83.99000000000001
2813,Tim Means,187.96,77.18
2814,Tim Roman,185.42,77.18
2815,Tim Stout,180.34,83.99000000000001
2816,Tim Sylvia,203.2,120.31
2817,Tim Williams,187.96,83.99000000000001
2818,Tina Lahdemaki,157.48000000000002,52.21
2819,Tito Jones,172.72,65.83
2820,Tito Ortiz,190.5,93.07000000000001
2821,Toby Misech,172.72,65.83
2822,Todd Brown,180.34,93.07000000000001
2823,Todd Butler,185.42,90.8
2824,Todd Duffee,190.5,118.04
2825,Todd Gouwenberg,185.42,93.07000000000001
2826,Todd Lally,170.18,65.83
2827,Todd Medina,177.8,87.622
2828,Todd Moore,175.26,77.18
2829,Tokimitsu Ishizawa,182.88,83.99000000000001
2830,Tom Breese,190.5,83.99000000000001
2831,Tom DeBlass,182.88,83.99000000000001
2832,Tom Duquesnoy,170.18,61.29
2833,Tom Egan,180.34,77.18
2834,Tom Erikson,190.5,127.12
2835,Tom Gallicchio,177.8,77.18
2836,Tom Lawlor,182.88,93.07000000000001
2837,Tom Murphy,187.96,103.058
2838,Tom Niinimaki,175.26,65.83
2839,Tom Sauer,185.42,119.402
2840,Tom Tuggle,187.96,113.5
2841,Tom Watson,185.42,83.99000000000001
2842,Tomasz Drwal,185.42,93.07000000000001
2843,Tommy Hayden,175.26,65.83
2844,Tommy Lee,170.18,65.83
2845,Tommy Speer,177.8,77.18
2846,Tomohiko Hashimoto,182.88,113.5
2847,Tomomi Iwama,160.02,70.37
2848,Tomoya Miyashita,170.18,63.106
2849,Tony Bonello,187.96,83.99000000000001
2850,Tony DeSouza,182.88,77.18
2851,Tony Ferguson,180.34,70.37
2852,Tony Fryklund,182.88,83.99000000000001
2853,Tony Halme,190.5,136.20000000000002
2854,Tony Johnson,185.42,120.31
2855,Tony Petarra,180.34,88.98400000000001
2856,Tony Sims,180.34,70.37
2857,Tony Sylvester,185.42,102.15
2858,Tonya Evinger,170.18,61.29
2859,Tor Troeng,187.96,83.99000000000001
2860,Torrance Taylor,170.18,70.37
2861,Townsend Saunders,165.1,77.18
2862,Tra Telligman,187.96,105.782
2863,Tracy Cortez,165.1,56.75
2864,Travis Browne,198.12,115.77000000000001
2865,Travis Calanoc,172.72,65.83
2866,Travis Fulton,182.88,108.96000000000001
2867,Travis Galbraith,182.88,77.18
2868,Travis Lutter,180.34,83.99000000000001
2869,Travis Wiuff,190.5,93.07000000000001
2870,Trenell Young,167.64000000000001,65.83
2871,Trent Jenkins,187.96,83.99000000000001
2872,Treston Thomison,172.72,65.83
2873,Trevin Giles,182.88,83.99000000000001
2874,Trevor Harris,167.64000000000001,65.83
2875,Trevor Prangley,185.42,83.99000000000001
2876,Trevor Smith,190.5,83.99000000000001
2877,Trey Houston,180.34,83.99000000000001
2878,Troy Mandaloniz,175.26,77.18
2879,Tsuyoshi Kohsaka,180.34,102.15
2880,Tsuyoshi Kurihara,177.8,83.99000000000001
2881,Tsuyoshi Tamakairiki,182.88,99.88000000000001
2882,Turrell Galloway,160.02,65.83
2883,Tyler Diamond,170.18,65.83
2884,Tyler Hill,190.5,77.18
2885,Tyler Stinson,190.5,77.18
2886,Tyler Toner,172.72,65.83
2887,Tyra Parker,165.1,52.21
2888,Tyron Woodley,175.26,77.18
2889,Tyrone Roberts,175.26,83.99000000000001
2890,Tyson Griffin,167.64000000000001,65.83
2891,Tyson Pedro,190.5,93.07000000000001
2892,Ulka Sasaki,177.8,56.75
2893,Ulysses Gomez,167.64000000000001,56.75
2894,Uriah Hall,182.88,83.99000000000001
2895,Urijah Faber,167.64000000000001,61.29
2896,Vagner Rocha,177.8,70.37
2897,Valentijn Overeem,190.5,104.42
2898,Valentina Shevchenko,165.1,56.75
2899,Valeri Ignatov,175.26,77.18
2900,Valerie Letourneau,170.18,52.21
2901,Valmir Lazaro,182.88,70.37
2902,Vaughan Lee,167.64000000000001,56.75
2903,Vernon Ramos,167.64000000000001,77.18
2904,Vernon White,182.88,93.07000000000001
2905,Veronica Macedo,162.56,56.75
2906,Veta Arteaga,170.18,56.75
2907,Vicente Luque,180.34,77.18
2908,Victor Reyna,180.34,77.18
2909,Victor Valenzuela,177.8,70.37
2910,Victor Valimaki,182.88,93.07000000000001
2911,Vik Grujic,180.34,77.18
2912,Viktor Pesta,190.5,108.96000000000001
2913,Vinc Pichel,177.8,70.37
2914,Vince Morales,170.18,61.29
2915,Vince Murdock,170.18,65.83
2916,Vincent Eazelle,180.34,70.37
2917,Vinicius Moreira,193.04,83.99000000000001
2918,Vinicius Queiroz,200.66,99.88000000000001
2919,Vinny Magalhaes,190.5,93.07000000000001
2920,Virgil Zwicker,187.96,93.07000000000001
2921,Virna Jandiroba,160.02,52.21
2922,Viscardi Andrade,180.34,77.18
2923,Vitaly Minakov,187.96,113.046
2924,Vitor Belfort,182.88,83.99000000000001
2925,Vitor Miranda,185.42,83.99000000000001
2926,Vitor Ribeiro,172.72,69.916
2927,Viviane Araujo,162.56,61.29
2928,Viviane Pereira,154.94,52.21
2929,Vladimir Matyushenko,182.88,93.07000000000001
2930,Volkan Oezdemir,187.96,93.07000000000001
2931,Waachiim Spiritwolf,172.72,77.18
2932,Wade Shipp,190.5,111.23
2933,Wagner Campos,167.64000000000001,65.83
2934,Wagner Prado,182.88,93.07000000000001
2935,Wagner Silva,182.88,77.18
2936,Wagner da Conceicao Martins,200.66,177.06
2937,Wagnney Fabiano,167.64000000000001,65.83
2938,Walel Watson,180.34,61.29
2939,Wallid Ismail,170.18,93.07000000000001
2940,Walt Harris,195.57999999999998,113.5
2941,Walter Smith-Cotito,172.72,61.29
2942,Wanderlei Silva,180.34,93.07000000000001
2943,Wang Guan,175.26,65.83
2944,Warlley Alves,180.34,77.18
2945,Wataru Sakata,175.26,88.53
2946,Waylon Kennell,182.88,83.99000000000001
2947,Waylon Lowe,170.18,65.83
2948,Wayne Cole,185.42,93.07000000000001
2949,Weili Zhang,162.56,52.21
2950,Wellington Turman,182.88,83.99000000000001
2951,Wendell Oliveira,177.8,77.18
2952,Wes Albritton,177.8,85.352
2953,Wes Combs,187.96,93.07000000000001
2954,Wes Sims,208.28,118.04
2955,Wesley Correira,190.5,118.04
2956,Wesley Little,193.04,93.07000000000001
2957,Will Brooks,177.8,70.37
2958,Will Campuzano,175.26,56.75
2959,Will Chope,193.04,65.83
2960,Will Kerr,177.8,70.37
2961,Will Ribeiro,172.72,61.29
2962,Will Santiago,170.18,83.99000000000001
2963,Willamy Freire,172.72,70.37
2964,William Patolino,180.34,77.18
2965,Willie Gates,172.72,56.75
2966,Willie Parks,177.8,83.99000000000001
2967,Willie Peeters,175.26,99.88000000000001
2968,Wilson Gouveia,185.42,83.99000000000001
2969,Wilson Reis,162.56,56.75
2970,Won Jin Eoh,170.18,72.64
2971,Won Sik Park,180.34,69.916
2972,Wu Yanan,172.72,56.75
2973,Wuliji Buren,175.26,61.29
2974,Xavier Foupa-Pokam,185.42,83.99000000000001
2975,Xavier Siller,165.1,56.75
2976,Xue Do Won,170.18,74.91
2977,Yair Rodriguez,180.34,65.83
2978,Yan Cabral,180.34,70.37
2979,Yan Pellerin,180.34,93.07000000000001
2980,Yan Xiaonan,165.1,52.21
2981,Yana Kunitskaya,167.64000000000001,61.29
2982,Yancy Medeiros,177.8,70.37
2983,Yao Zhikui,165.1,56.75
2984,Yaotzin Meza,175.26,65.83
2985,Yasuhiro Urushitani,165.1,56.75
2986,Yasuhito Namekawa,175.26,93.07000000000001
2987,Yazan Hajeh,175.26,65.83
2988,Yoel Romero,182.88,83.99000000000001
2989,Yoislandy Izquierdo,180.34,70.37
2990,Yoji Anjo,180.34,93.07000000000001
2991,Yoko Takahashi,172.72,68.10000000000001
2992,Yokthai Sithoar,170.18,64.922
2993,Yorgan De Castro,182.88,113.5
2994,Yosdenis Cedeno,172.72,70.37
2995,Yoshiaki Yatsu,185.42,74.91
2996,Yoshihiro Akiyama,177.8,77.18
2997,Yoshihiro Nakao,182.88,99.88000000000001
2998,Yoshihiro Takayama,195.57999999999998,127.12
2999,Yoshihisa Yamamoto,187.96,99.88000000000001
3000,Yoshiki Takahashi,180.34,90.346
3001,Yoshiro Maeda,170.18,63.106
3002,Yoshiyuki Yoshida,180.34,77.18
3003,Yosuke Nishijima,175.26,93.07000000000001
3004,Young Sam Jung,172.72,63.106
3005,Yuhi Sano,180.34,110.322
3006,Yui Chul Nam,175.26,65.83
3007,Yuji Hisamatsu,177.8,83.99000000000001
3008,Yuji Nagata,182.88,102.15
3009,Yuki Ishikawa,180.34,93.07000000000001
3010,Yuki Kondo,180.34,83.08200000000001
3011,Yuki Sasaki,187.96,83.99000000000001
3012,Yukio Sakaguchi,175.26,83.99000000000001
3013,Yukiya Naito,185.42,93.07000000000001
3014,Yuri Vaulin,193.04,89.438
3015,Yuri Villefort,182.88,77.18
3016,Yurij Kiseliov,172.72,83.99000000000001
3017,Yusaku Nakamura,165.1,65.83
3018,Yushin Okami,187.96,77.18
3019,Yusuke Imamura,172.72,99.88000000000001
3020,Yusuke Kasuya,170.18,70.37
3021,Yusuke Kawaguchi,182.88,115.77000000000001
3022,Yusup Saadulaev,167.64000000000001,61.29
3023,Yuya Shirai,172.72,76.272
3024,Yves Edwards,175.26,70.37
3025,Yves Jabouin,170.18,61.29
3026,Zabit Magomedsharipov,185.42,65.83
3027,Zach Light,172.72,77.18
3028,Zach Makovsky,162.56,56.75
3029,Zach Skinner,167.64000000000001,65.83
3030,Zach Underwood,187.96,83.99000000000001
3031,Zach Zane,170.18,65.83
3032,Zachary Micklewright,182.88,70.37
3033,Zak Bucia,177.8,77.18
3034,Zak Cummings,182.88,83.99000000000001
3035,Zak Ottow,180.34,77.18
3036,Zane Frazier,195.57999999999998,113.5
3037,Zarah Fairn dos Santos,177.8,65.83
3038,Zelg Galesic,187.96,83.99000000000001
3039,Zelim Imadaev,182.88,77.18
3040,Zhang Lipeng,180.34,70.37
3041,Zoila Frausto,162.56,61.29
3042,Zu Anyanwu,185.42,113.95400000000001
3043,Zubaira Tukhugov,172.72,65.83
